Client,Number of Purchasing Info Record,Purchasing Organization,Purchasing info record category,Plant,Date on Which Record Was Created,Purchasing Group,Currency Key,Amortization period to,Amortization period from,Net Price in Purchasing Info Record,Price Valid Until,Item Number of Purchasing Document,Purchasing Document Number
100,5000003054,Purchasing Organization1,0,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,1634.19,9999-12-31 00:00:00,20,4000016269
100,5000003055,Purchasing Organization1,0,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,241.34,9999-12-31 00:00:00,10,4000055600
100,5000003056,Purchasing Organization1,0,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,411.76,,10,4000034798
100,5000003057,Purchasing Organization1,0,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,0.01,,10,4000012783
100,5000003058,Purchasing Organization3,2,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,9.35,9999-12-31 00:00:00,10,4000016449
100,5000003059,Purchasing Organization1,0,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,862.86,,10,4000054851
100,5000003060,Purchasing Organization1,0,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,14.0,9999-12-31 00:00:00,20,4000032775
100,5000003061,Purchasing Organization1,0,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,68.0,9999-12-31 00:00:00,10,4000032775
100,5000003062,Purchasing Organization1,0,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,57.12,9999-12-31 00:00:00,10,4000053680
100,5000003063,Purchasing Organization1,0,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,443.49,,10,4000015418
100,5000003064,Purchasing Organization1,0,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,0.0,2022-08-18 00:00:00,10,4000034041
100,5000003065,Purchasing Organization1,0,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,55.61,9999-12-31 00:00:00,10,4000016465
100,5000003066,Purchasing Organization1,0,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,696.0,9999-12-31 00:00:00,10,4000031572
100,5000003067,Purchasing Organization1,0,Plant13,2021-02-17,Purchasing Group1,Currency Key1,,,658.0,9999-12-31 00:00:00,10,4000016716
100,5000003068,Purchasing Organization3,2,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,8.7,9999-12-31 00:00:00,160,4000015074
100,5000003069,Purchasing Organization3,2,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,8.7,9999-12-31 00:00:00,70,4000052117
100,5000003070,Purchasing Organization3,2,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,8.7,9999-12-31 00:00:00,120,4000054355
100,5000003071,Purchasing Organization3,2,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,8.7,9999-12-31 00:00:00,50,4000052117
100,5000003072,Purchasing Organization3,2,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,34.13,9999-12-31 00:00:00,10,4000017277
100,5000003073,Purchasing Organization3,2,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,14.16,9999-12-31 00:00:00,120,4000016849
100,5000003074,Purchasing Organization1,0,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,165.34,9999-12-31 00:00:00,30,4000036176
100,5000003075,Purchasing Organization3,2,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,58.59,9999-12-31 00:00:00,90,4000032146
100,5000003076,Purchasing Organization3,2,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,58.59,9999-12-31 00:00:00,590,4000036167
100,5000003077,Purchasing Organization3,2,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,58.59,9999-12-31 00:00:00,50,4000035773
100,5000003078,Purchasing Organization3,2,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,5.84,9999-12-31 00:00:00,60,4000054067
100,5000003079,Purchasing Organization3,2,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,6.0,9999-12-31 00:00:00,320,4000054067
100,5000003080,Purchasing Organization3,2,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,276.92,9999-12-31 00:00:00,110,4000012499
100,5000003081,Purchasing Organization1,0,Plant13,2022-02-25,Purchasing Group1,Currency Key1,,,2541.44,2022-08-18 00:00:00,10,4000034565
100,5000003081,Purchasing Organization3,2,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,1789.61,9999-12-31 00:00:00,80,4000033722
100,5000003082,Purchasing Organization1,0,Plant13,2020-04-27,Purchasing Group1,Currency Key1,,,84.38,2022-08-18 00:00:00,10,4000016291
100,5000003083,Purchasing Organization3,2,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,17.27,9999-12-31 00:00:00,120,4000052898
100,5000003084,Purchasing Organization1,0,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,0.01,,10,4000050378
100,5000003085,Purchasing Organization3,2,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,18.73,9999-12-31 00:00:00,40,4000034323
100,5000003086,Purchasing Organization3,2,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,9.36,9999-12-31 00:00:00,10,4000033458
100,5000003087,Purchasing Organization3,2,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,10.48,9999-12-31 00:00:00,30,4000032705
100,5000003088,Purchasing Organization3,2,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,181.33,9999-12-31 00:00:00,90,4000034545
100,5000003089,Purchasing Organization3,2,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,13.51,9999-12-31 00:00:00,130,4000015348
100,5000003090,Purchasing Organization3,2,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,14.86,9999-12-31 00:00:00,80,4000014336
100,5000003091,Purchasing Organization3,2,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,791.95,9999-12-31 00:00:00,220,4000051971
100,5000003092,Purchasing Organization3,2,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,612.0,9999-12-31 00:00:00,230,4000055559
100,5000003093,Purchasing Organization3,2,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,65.11,9999-12-31 00:00:00,60,4000036410
100,5000003094,Purchasing Organization3,2,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,322.14,9999-12-31 00:00:00,40,4000036410
100,5000003095,Purchasing Organization3,2,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,0.79,9999-12-31 00:00:00,170,4000017531
100,5000003096,Purchasing Organization3,2,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,9.56,9999-12-31 00:00:00,140,4000051971
100,5000003097,Purchasing Organization3,2,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,0.34,9999-12-31 00:00:00,120,4000015348
100,5000003098,Purchasing Organization3,2,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,11.36,9999-12-31 00:00:00,220,4000036167
100,5000003099,Purchasing Organization3,2,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,0.44,9999-12-31 00:00:00,40,4000016685
100,5000003100,Purchasing Organization3,2,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,0.53,9999-12-31 00:00:00,40,4000036167
100,5000003101,Purchasing Organization3,2,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,0.32,9999-12-31 00:00:00,150,4000055559
100,5000003102,Purchasing Organization1,0,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,0.27,9999-12-31 00:00:00,10,4000051353
100,5000003103,Purchasing Organization3,2,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,0.33,9999-12-31 00:00:00,80,4000053899
100,5000003104,Purchasing Organization1,0,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,1732.44,9999-12-31 00:00:00,20,4000034753
100,5000003105,Purchasing Organization1,0,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,521.04,9999-12-31 00:00:00,10,4000033026
100,5000003106,Purchasing Organization1,0,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,108.0,9999-12-31 00:00:00,30,4000015677
100,5000003107,Purchasing Organization1,0,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,492.37,9999-12-31 00:00:00,10,4000034077
100,5000003108,Purchasing Organization1,0,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,1164.17,9999-12-31 00:00:00,20,4000015676
100,5000003109,Purchasing Organization1,0,Plant14,2019-12-09,Purchasing Group1,Currency Key1,,,10.0,,10,4000012992
100,5000003110,Purchasing Organization1,0,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,1180.0,9999-12-31 00:00:00,10,4000033525
100,5000003111,Purchasing Organization1,0,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,319.0,9999-12-31 00:00:00,10,4000054673
100,5000003112,Purchasing Organization1,0,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,4660.0,9999-12-31 00:00:00,40,4000016913
100,5000003113,Purchasing Organization1,0,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,1125.0,9999-12-31 00:00:00,10,4000054836
100,5000003114,Purchasing Organization1,0,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,182.0,9999-12-31 00:00:00,10,4000053682
100,5000003115,Purchasing Organization1,0,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,5455.28,,10,4000016095
100,5000003116,Purchasing Organization1,0,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,100.75,9999-12-31 00:00:00,10,4000034343
100,5000003117,Purchasing Organization1,0,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,232.01,9999-12-31 00:00:00,10,4000015140
100,5000003118,Purchasing Organization1,0,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,2095.0,9999-12-31 00:00:00,20,4000016945
100,5000003119,Purchasing Organization1,0,Plant14,2019-12-09,Purchasing Group1,Currency Key1,,,15.56,9999-12-31 00:00:00,10,4000053749
100,5000003120,Purchasing Organization1,0,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,155.3,9999-12-31 00:00:00,10,4000053732
100,5000003121,Purchasing Organization1,0,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,40.0,9999-12-31 00:00:00,10,4000017592
100,5000003122,Purchasing Organization3,2,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,1417.2,9999-12-31 00:00:00,50,4000052123
100,5000003123,Purchasing Organization1,0,Plant14,2019-12-09,Purchasing Group1,Currency Key1,,,0.75,,10,4000032964
100,5000003124,Purchasing Organization1,0,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,339.17,9999-12-31 00:00:00,10,4000016077
100,5000003125,Purchasing Organization1,0,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,229.4,,20,4000033035
100,5000003126,Purchasing Organization2,0,Plant28,2019-12-09,Purchasing Group2,Currency Key1,,,1030.0,2021-12-31 00:00:00,10,4000052644
100,5000003127,Purchasing Organization2,3,Plant33,2019-12-09,Purchasing Group13,Currency Key2,,,616.0,9999-12-31 00:00:00,40,4000034911
100,5000003128,Purchasing Organization3,2,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,13.31,9999-12-31 00:00:00,120,4000035775
100,5000003129,Purchasing Organization3,2,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,6.9,9999-12-31 00:00:00,110,4000053459
100,5000003130,Purchasing Organization3,2,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,20.77,9999-12-31 00:00:00,250,4000035775
100,5000003131,Purchasing Organization3,2,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,7.19,9999-12-31 00:00:00,220,4000035775
100,5000003132,Purchasing Organization3,2,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,9.79,9999-12-31 00:00:00,210,4000035775
100,5000003133,Purchasing Organization3,2,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,15.29,9999-12-31 00:00:00,280,4000035775
100,5000003134,Purchasing Organization3,2,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,15.69,9999-12-31 00:00:00,280,4000034963
100,5000003135,Purchasing Organization3,2,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,163.2,9999-12-31 00:00:00,120,4000017534
100,5000003136,Purchasing Organization3,2,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,26.02,9999-12-31 00:00:00,40,4000054069
100,5000003137,Purchasing Organization3,2,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,32.4,9999-12-31 00:00:00,60,4000035094
100,5000003138,Purchasing Organization3,2,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,10.31,9999-12-31 00:00:00,190,4000032720
100,5000003139,Purchasing Organization3,2,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,6.63,9999-12-31 00:00:00,10,4000051977
100,5000003140,Purchasing Organization3,2,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,8.28,9999-12-31 00:00:00,60,4000033735
100,5000003141,Purchasing Organization3,2,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,5.36,9999-12-31 00:00:00,340,4000033246
100,5000003142,Purchasing Organization3,2,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,72.72,9999-12-31 00:00:00,250,4000050672
100,5000003143,Purchasing Organization3,2,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,62.03,9999-12-31 00:00:00,60,4000051551
100,5000003144,Purchasing Organization3,2,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,20.58,9999-12-31 00:00:00,140,4000054069
100,5000003145,Purchasing Organization3,2,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,212.18,9999-12-31 00:00:00,180,4000033246
100,5000003146,Purchasing Organization3,2,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,7.26,9999-12-31 00:00:00,170,4000050977
100,5000003147,Purchasing Organization3,2,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,10.34,9999-12-31 00:00:00,450,4000050977
100,5000003148,Purchasing Organization3,2,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,17.91,9999-12-31 00:00:00,190,4000032402
100,5000003149,Purchasing Organization3,2,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,6.03,9999-12-31 00:00:00,270,4000052117
100,5000003150,Purchasing Organization3,2,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,88.3,9999-12-31 00:00:00,330,4000054067
100,5000003151,Purchasing Organization3,2,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,9.26,9999-12-31 00:00:00,20,4000012496
100,5000003152,Purchasing Organization1,0,Plant13,2022-03-17,Purchasing Group1,Currency Key1,,,436.4,2022-08-18 00:00:00,70,4000054668
100,5000003152,Purchasing Organization3,2,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,238.27,9999-12-31 00:00:00,50,4000034962
100,5000003153,Purchasing Organization3,2,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,28.85,9999-12-31 00:00:00,140,4000034545
100,5000003154,Purchasing Organization1,0,Plant13,2022-01-19,Purchasing Group1,Currency Key1,,,1126.82,2022-08-18 00:00:00,10,4000015965
100,5000003155,Purchasing Organization1,0,Plant13,2022-01-19,Purchasing Group1,Currency Key1,,,1269.51,2022-08-18 00:00:00,20,4000051387
100,5000003156,Purchasing Organization3,2,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,946.28,9999-12-31 00:00:00,150,4000032146
100,5000003157,Purchasing Organization3,2,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,4.59,9999-12-31 00:00:00,20,4000036167
100,5000003158,Purchasing Organization3,2,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,5.28,9999-12-31 00:00:00,430,4000036167
100,5000003159,Purchasing Organization3,2,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,6.03,9999-12-31 00:00:00,10,4000035570
100,5000003160,Purchasing Organization3,2,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,46.0,9999-12-31 00:00:00,10,4000017531
100,5000003161,Purchasing Organization3,2,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,2.65,9999-12-31 00:00:00,230,4000015916
100,5000003162,Purchasing Organization3,2,Plant13,2019-12-09,Purchasing Group1,Currency Key1,,,9.41,9999-12-31 00:00:00,200,4000012496
100,5000003163,Purchasing Organization1,0,Plant6,2019-12-09,Purchasing Group1,Currency Key4,,,476.0,9999-12-31 00:00:00,10,4000033112
100,5000003164,Purchasing Organization1,0,Plant8,2019-12-11,Purchasing Group1,Currency Key1,,,2057.33,9999-12-31 00:00:00,10,4000035440
100,5000003165,Purchasing Organization1,0,Plant7,2019-12-11,Purchasing Group1,Currency Key2,,,242.66,9999-12-31 00:00:00,30,4000017049
100,5000003166,Purchasing Organization2,3,Plant34,2019-12-09,Purchasing Group6,Currency Key1,,,3.28,9999-12-31 00:00:00,30,4000014493
100,5000003167,Purchasing Organization2,3,Plant33,2019-12-09,Purchasing Group13,Currency Key2,,,707.0,9999-12-31 00:00:00,30,4000034911
100,5000003168,Purchasing Organization1,0,Plant9,2019-12-10,Purchasing Group1,Currency Key5,,,0.61,9999-12-31 00:00:00,10,4000012694
100,5000003169,Purchasing Organization4,0,,2019-12-12,Purchasing Group19,Currency Key2,,,0.0,,20,4000018431
100,5000003170,Purchasing Organization1,0,Plant9,2019-12-11,Purchasing Group1,Currency Key5,,,407.08,9999-12-31 00:00:00,10,4000036335
100,5000003171,Purchasing Organization1,0,Plant9,2019-12-11,Purchasing Group1,Currency Key5,,,1.97,9999-12-31 00:00:00,10,4000051197
100,5000003172,Purchasing Organization4,0,,2019-12-13,Purchasing Group5,Currency Key6,,,0.0,,10,4000036982
100,5000003173,Purchasing Organization1,0,Plant4,2019-12-12,Purchasing Group1,Currency Key3,,,5.82,9999-12-31 00:00:00,20,4000051817
100,5000003174,Purchasing Organization1,0,Plant5,2019-12-16,Purchasing Group1,Currency Key4,,,345.0,9999-12-31 00:00:00,150,4000017774
100,5000003175,Purchasing Organization2,0,,2019-12-12,Purchasing Group2,Currency Key1,,,0.0,,20,4000017664
100,5000003176,Purchasing Organization2,0,,2019-12-12,Purchasing Group2,Currency Key1,,,0.0,,10,4000017664
100,5000003177,Purchasing Organization1,0,Plant9,2019-12-13,Purchasing Group1,Currency Key5,,,759.29,9999-12-31 00:00:00,10,4000015530
100,5000003178,Purchasing Organization4,0,,2019-12-17,Purchasing Group17,Currency Key2,,,0.0,,20,4000018509
100,5000003179,Purchasing Organization1,0,Plant10,2019-12-26,Purchasing Group1,Currency Key5,,,138.05,9999-12-31 00:00:00,30,4000052469
100,5000003180,Purchasing Organization1,0,Plant6,2019-12-30,Purchasing Group1,Currency Key4,,,101.8,9999-12-31 00:00:00,10,4000031755
100,5000003181,Purchasing Organization2,0,,2020-01-02,Purchasing Group32,Currency Key1,,,0.0,9999-12-31 00:00:00,30,4000054385
100,5000003182,Purchasing Organization1,0,Plant3,2020-02-25,Purchasing Group1,Currency Key2,,,775.0,9999-12-31 00:00:00,20,4000050086
100,5000003183,Purchasing Organization1,0,Plant6,2020-02-25,Purchasing Group1,Currency Key4,,,143.67,9999-12-31 00:00:00,10,4000051441
100,5000003184,Purchasing Organization1,0,Plant5,2020-02-27,Purchasing Group1,Currency Key4,,,580.0,9999-12-31 00:00:00,10,4000054035
100,5000003185,Purchasing Organization1,0,Plant5,2020-02-26,Purchasing Group1,Currency Key4,,,949.68,9999-12-31 00:00:00,40,4000013716
100,5000003186,Purchasing Organization1,0,Plant6,2020-02-26,Purchasing Group1,Currency Key4,,,137.81,9999-12-31 00:00:00,10,4000033093
100,5000003187,Purchasing Organization1,0,Plant10,2020-02-27,Purchasing Group1,Currency Key5,,,40.7,9999-12-31 00:00:00,20,4000052475
100,5000003188,Purchasing Organization1,0,Plant10,2020-02-27,Purchasing Group1,Currency Key5,,,25.84,9999-12-31 00:00:00,10,4000017202
100,5000003189,Purchasing Organization1,0,Plant10,2020-02-27,Purchasing Group1,Currency Key5,,,517.24,9999-12-31 00:00:00,20,4000034452
100,5000003190,Purchasing Organization4,0,,2020-02-27,Purchasing Group17,Currency Key1,,,0.0,,20,4000000023
100,5000003191,Purchasing Organization1,0,Plant10,2020-02-27,Purchasing Group1,Currency Key5,,,92.92,9999-12-31 00:00:00,70,4000052466
100,5000003192,Purchasing Organization1,0,Plant9,2020-02-28,Purchasing Group1,Currency Key5,,,103.54,9999-12-31 00:00:00,10,4000016788
100,5000003193,Purchasing Organization1,0,Plant10,2020-03-02,Purchasing Group1,Currency Key5,,,46.02,9999-12-31 00:00:00,10,4000013807
100,5000003194,Purchasing Organization1,0,Plant9,2020-03-04,Purchasing Group1,Currency Key5,,,5486.73,9999-12-31 00:00:00,10,4000055524
100,5000003195,Purchasing Organization1,0,Plant10,2020-03-03,Purchasing Group1,Currency Key5,,,3.54,9999-12-31 00:00:00,10,4000053377
100,5000003196,Purchasing Organization4,0,Plant35,2020-03-04,Purchasing Group19,Currency Key1,,,9.98,9999-12-31 00:00:00,10,4000018435
100,5000003197,Purchasing Organization1,0,Plant3,2020-03-05,Purchasing Group1,Currency Key2,,,192.9,9999-12-31 00:00:00,10,4000054184
100,5000003198,Purchasing Organization1,0,Plant3,2020-03-05,Purchasing Group1,Currency Key2,,,180.0,9999-12-31 00:00:00,20,4000054184
100,5000003199,Purchasing Organization1,0,Plant10,2020-03-05,Purchasing Group1,Currency Key5,,,8.85,9999-12-31 00:00:00,40,4000014969
100,5000003200,Purchasing Organization4,0,,2020-03-06,Purchasing Group17,Currency Key2,,,0.0,,30,4000000023
100,5000003201,Purchasing Organization1,0,Plant10,2020-03-05,Purchasing Group1,Currency Key5,,,239734.53,9999-12-31 00:00:00,30,4000032236
100,5000003202,Purchasing Organization1,0,Plant10,2020-03-05,Purchasing Group1,Currency Key5,,,4982.3,9999-12-31 00:00:00,30,4000012680
100,5000003203,Purchasing Organization1,0,Plant10,2020-03-05,Purchasing Group1,Currency Key5,,,2.66,9999-12-31 00:00:00,20,4000055002
100,5000003204,Purchasing Organization1,0,Plant10,2020-03-05,Purchasing Group1,Currency Key5,,,2.48,9999-12-31 00:00:00,50,4000034167
100,5000003205,Purchasing Organization1,0,Plant9,2020-03-10,Purchasing Group1,Currency Key5,,,6831.86,9999-12-31 00:00:00,10,4000033928
100,5000003206,Purchasing Organization1,0,Plant8,2020-03-09,Purchasing Group1,Currency Key1,,,71.89,9999-12-31 00:00:00,10,4000013746
100,5000003207,Purchasing Organization1,0,Plant10,2020-03-09,Purchasing Group1,Currency Key5,,,3.53,9999-12-31 00:00:00,10,4000031444
100,5000003208,Purchasing Organization1,0,Plant10,2020-03-13,Purchasing Group1,Currency Key5,,,17.7,9999-12-31 00:00:00,20,4000052605
100,5000003209,Purchasing Organization1,0,Plant10,2020-03-13,Purchasing Group1,Currency Key5,,,70.8,9999-12-31 00:00:00,10,4000052605
100,5000003210,Purchasing Organization1,0,Plant14,2020-03-10,Purchasing Group1,Currency Key1,,,0.63,9999-12-31 00:00:00,20,4000013766
100,5000003211,Purchasing Organization1,0,Plant7,2020-03-10,Purchasing Group1,Currency Key2,,,2811.0,9999-12-31 00:00:00,10,4000034889
100,5000003212,Purchasing Organization1,0,Plant8,2020-03-11,Purchasing Group1,Currency Key1,,,1175.0,9999-12-31 00:00:00,10,4000033590
100,5000003213,Purchasing Organization1,0,Plant14,2020-03-10,Purchasing Group1,Currency Key1,,,0.58,9999-12-31 00:00:00,10,4000013766
100,5000003214,Purchasing Organization1,0,Plant6,2020-05-02,Purchasing Group1,Currency Key4,,,1.69,9999-12-31 00:00:00,140,4000033053
100,5000003215,Purchasing Organization1,0,Plant6,2020-05-02,Purchasing Group1,Currency Key4,,,1477.99,9999-12-31 00:00:00,10,4000033218
100,5000003216,Purchasing Organization2,3,Plant19,2020-05-05,Purchasing Group11,Currency Key1,,,0.05,9999-12-31 00:00:00,10,4000050981
100,5000003217,Purchasing Organization1,0,Plant10,2020-05-08,Purchasing Group1,Currency Key5,,,261.13,9999-12-31 00:00:00,10,4000054422
100,5000003218,Purchasing Organization1,0,Plant6,2020-05-11,Purchasing Group1,Currency Key4,,,67.0,9999-12-31 00:00:00,30,4000034801
100,5000003219,Purchasing Organization1,0,Plant4,2020-05-12,Purchasing Group1,Currency Key3,,,8.5,9999-12-31 00:00:00,10,4000053990
100,5000003220,Purchasing Organization1,0,Plant5,2020-05-12,Purchasing Group1,Currency Key1,,,2182.8,9999-12-31 00:00:00,10,4000053423
100,5000003221,Purchasing Organization1,0,Plant9,2020-05-18,Purchasing Group1,Currency Key5,,,2.35,9999-12-31 00:00:00,10,4000033608
100,5000003222,Purchasing Organization1,0,Plant6,2020-05-13,Purchasing Group1,Currency Key4,,,2650.0,9999-12-31 00:00:00,40,4000033081
100,5000003223,Purchasing Organization4,0,,2020-05-14,Purchasing Group25,Currency Key7,,,0.0,,10,4000036971
100,5000003224,Purchasing Organization1,0,Plant9,2020-05-18,Purchasing Group1,Currency Key5,,,0.29,9999-12-31 00:00:00,10,4000013375
100,5000003225,Purchasing Organization1,0,Plant1,2020-05-15,Purchasing Group1,Currency Key1,,,6.48,9999-12-31 00:00:00,30,4000054895
100,5000003226,Purchasing Organization1,0,Plant1,2020-05-15,Purchasing Group1,Currency Key1,,,6.48,9999-12-31 00:00:00,160,4000034598
100,5000003227,Purchasing Organization1,0,Plant9,2020-05-18,Purchasing Group1,Currency Key5,,,48.67,9999-12-31 00:00:00,20,4000031650
100,5000003228,Purchasing Organization1,0,Plant10,2020-05-20,Purchasing Group1,Currency Key5,,,139.82,9999-12-31 00:00:00,20,4000052463
100,5000003229,Purchasing Organization1,0,Plant5,2020-05-22,Purchasing Group1,Currency Key2,,,382.0,9999-12-31 00:00:00,10,4000031945
100,5000003230,Purchasing Organization1,0,Plant6,2020-07-20,Purchasing Group1,Currency Key4,,,19959.56,9999-12-31 00:00:00,40,4000050952
100,5000003231,Purchasing Organization1,0,Plant5,2020-07-16,Purchasing Group1,Currency Key2,,,925.9,9999-12-31 00:00:00,10,4000031870
100,5000003232,Purchasing Organization1,0,Plant8,2020-07-16,Purchasing Group1,Currency Key1,,,76.0,9999-12-31 00:00:00,10,4000052984
100,5000003233,Purchasing Organization1,0,Plant13,2020-07-17,Purchasing Group1,Currency Key1,,,413.63,9999-12-31 00:00:00,80,4000015953
100,5000003234,Purchasing Organization1,0,Plant8,2020-07-20,Purchasing Group1,Currency Key1,,,112.4,9999-12-31 00:00:00,10,4000033542
100,5000003235,Purchasing Organization1,0,Plant13,2020-07-22,Purchasing Group1,Currency Key1,,,1033.14,9999-12-31 00:00:00,10,4000035849
100,5000003236,Purchasing Organization1,0,Plant6,2020-07-21,Purchasing Group1,Currency Key4,,,110.9,9999-12-31 00:00:00,30,4000052015
100,5000003237,Purchasing Organization1,0,Plant5,2020-07-21,Purchasing Group1,Currency Key4,,,422.8,9999-12-31 00:00:00,20,4000034726
100,5000003238,Purchasing Organization1,0,Plant6,2020-07-22,Purchasing Group1,Currency Key4,,,3.1,9999-12-31 00:00:00,70,4000033124
100,5000003239,Purchasing Organization1,0,Plant9,2020-07-24,Purchasing Group1,Currency Key5,,,21.83,9999-12-31 00:00:00,10,4000054761
100,5000003240,Purchasing Organization2,3,Plant36,2020-07-27,Purchasing Group7,Currency Key2,,,750.0,9999-12-31 00:00:00,10,4000050605
100,5000003241,Purchasing Organization1,0,Plant2,2020-07-28,Purchasing Group1,Currency Key1,,,33.15,9999-12-31 00:00:00,100,4000015147
100,5000003242,Purchasing Organization1,0,Plant10,2020-07-30,Purchasing Group1,Currency Key5,,,6068.38,9999-12-31 00:00:00,30,4000031409
100,5000003243,Purchasing Organization1,0,Plant10,2020-07-30,Purchasing Group1,Currency Key5,,,1.77,9999-12-31 00:00:00,50,4000053377
